listing_id,listing_name,host_id,host_name
1386262097741655e3,"Elegant 2 bdrm, office, 2 bath luxury",11820504,John
1386278990727389400,Studio Hotel Suite near Union Sq & Moscone Center!,675590165,Karen
1386351886491797200,Mediterranean Oasis - 10 mins from downtown SF,21744769,Ting
1386496612945243e3,Modern 2 bd home w office,242986140,Cesaire
1386999114401306400,Broadmoor Studio 406,502034331,Larkin
138702333348228e4,Downtown SF Co-Work Retreat on Ellis-Solstice,666201291,Dustin
1.3874214120202081e+18,Cozy 2 Private Room with Shared Kitchen & Bath,492170624,Jerry
1387764046391678e3,Luxury SF Waterfront Panoramic Views,47935195,Daniel
1387910085478281e3,Charming 3BR Glen Park Apartment,687042852,Denise
1387925267848276500,1BR Suite - Separate Bedroom + 2 Baths!,675590165,Karen
1388048780605142800,Nob Hill 1 BR w walk-in closet,1257432,San Francisco Life
1388816793368287200,Newly remodel suite in SF,687270898,Bitao
1389164438323885800,Beauty on the Bay,48371704,Adam
1389171102222488e3,Shared Retreat | Twin Peaks. Adults Only,581207394,Rolando
1389237281463894300,Enjoy The Vibrant Civic Center,148427269,Robb
1389392369819251e3,North Beach Work and Live,687442045,Laurenz
1389658156591607600,Petite Suite 2 blocks from Union Square,545598180,Andrews Hotel
1389860666799718700,Queen ADA Room 2 blocks from Union Square,545598180,Andrews Hotel
1389860666852070700,Double Bed 2 blocks from Union Square,545598180,Andrews Hotel
1389860848554417200,Queen Bedded Room 2 blocks from Union Square,545598180,Andrews Hotel
1389860849190515700,Two Twin Bedroom,545598180,Andrews Hotel
1389861026091429400,King Bedded Room 2 blocks from Union Square,545598180,Andrews Hotel
1389861038725795600,Corner King 2 blocks from Union Square,545598180,Andrews Hotel
1389926975503040500,The Tree House,39129470,Bradley
1390006865583657200,The Garden Cabana,191024298,Sheila
1390022326916209700,The View,191024298,Sheila
1390028895913928200,The Celebrity Suite,191024298,Sheila
1390287901700257300,"2 Stylish Rooms, Breakfast & Walk to Coit Tower",681534187,Aishat
1390306829030146e3,Luxurious Bay View Suite Near San Francisco’s Best,681534187,Aishat
1390706923562179e3,Charming European-style Studio,148427269,Robb
1390732541579657500,"Penthouse Loft Modern & Bright 1,150 SQ FT+parking",91340975,Nadir
1390813440821061e3,Street or courtyard views & spacious sitting area,686315424,Hotel Zelos Deluxe Suite
1390813609732870100,"Dining area for 4, wet bar, sofa bed & city views",686316489,Hotel Zetta Zetta Suite
1390813654796815400,The Zeppelin Apartment with private roof deck,686315964,Zeppelin Suite Hotel Zeppelin
1390878378866211800,Spacious Room,156102468,Nanthana
1391134512575226600,"Comfortable Room, Near Oracle Park & Rooftop Pool",681534187,Aishat
1391140481377446700,"Modern Room, Near Oracle Park & Rooftop Pool",681534187,Aishat
1391311155640994800,Cozy & Scenic Bay View Hilltop,4318590,Angela
1392150004402693600,Luminous SF Home | Excelsior | 2B 2BA Kit & LR,541165414,Alyssa
1392444726361193700,"1bd, 1ba, living room, SF",269951355,Adam
1392849723164388400,Downtown SF Co-Work Retreat on Ellis-Botanica,666201291,Dustin
1392864259282703600,"Chic, Walkable SF Studio",96597524,Nicole
1392961260455811600,Luxury High-Rise | Views+Hot Tub,123012015,Sumeyra
1393629618957510100,Chateau Esme (Hosted),688522892,Ksenia
1394260732874219300,Functional Private Room #315 E,533234561,Tina
1394260792296851200,Comfortable Private Room #315 B,533234561,Tina
1394538057884244500,Bright & Modern 2BR/2BA | Near SFSU & Transit,674880825,YuQun
1394683566310156e3,Boutique Room with Stunning Bay Views in SF,681534187,Aishat
1394683581187105300,Classic European Room Near Financial District,681534187,Aishat
1394684212393532200,2 Elegant Rooms with City View and Great Location,681534187,Aishat
1394685663537886200,Stylish Suite Near San Francisco’s Embarcadero,681534187,Aishat
1394685663810455e3,2 Luxury Rooms & Modern Amenities in San Francisco,681534187,Aishat
1394685667639547e3,"2 Relaxing Units in Cozy, Historic SF Escape",681534187,Aishat
1394685668805301500,Classic European Room Near Financial District,681534187,Aishat
1394900528323030800,Relaxing Stay! Near Wharf and Ghirardelli Square,673608015,Ilya
1394963473593055200,Downtown SF Co-Work Retreat on Ellis-Redwood,666201291,Dustin
1395122141889063700,Large House Safe+GGP+Presidio,594839920,Carlos Eduardo
1395122463825758700,Chic North Beach En-Suite with Patio 1bd/1br,167037749,Rasim
1395136333980200400,"Peaceful Getaway | Pets Allowed, Onsite Restaurant",501999278,RoomPicks
1395853837321038300,Monroe Studio 225,502034331,Larkin
1395862432676278e3,Broadmoor Studio 327,502034331,Larkin
1396414782315263700,"Cozy Retreat | Pet-friendly, Near Union Square",501999278,RoomPicks
1396424336475738400,Broadmoor Studio 219,502034331,Larkin
1396465976575065e3,Monroe Suite 329,502034331,Larkin
1397152998746032400,2 Mi to Civic Center: Luxe Home in San Francisco,126644773,Evolve
1397287424796620500,"One Bedroom, Private  Bath, in our Edwardian Home",21963542,Rosana
1397925901963575800,"2Br Dolores Park, best location!",9632192,Susan
1398030722261746700,Extended Stay Nob Hill Oasis | Walk to Everything,9861051,Nasim
1398115326541693400,Inner Sunset Home: Fireplace+Patio+Garage Parking,43224924,Anna
1398823149594915600,Oceanview Oasis,56928547,Yvi
1398840633798637300,King Room w/ City Views near Fisherman’s Wharf,399559018,Aiden
1398840665674191e3,1 King Bed w/ Courtyard View near Wharf,399559018,Aiden
1398843583277637e3,2 Queen Beds w/ City Views near Fisherman’s Wharf,399559018,Aiden
1398843621473657300,Spacious 2 Room Suite Prime Fisherman’s Wharf Stay,399559018,Aiden
1398960528663154700,1BD in the Heart of the City of San Francisco!,434236194,Serenity
1399016202694106600,Guest Suite in Central Sunset,60793527,Yang
1399467748066467e3,Kendra West,191024298,Sheila
1399548337489677300,2 Private Rooms | Stylish & Serene Shared SF Home,97286709,Dao
1399880161350611e3,Elegant Queen Room Near Union Square,501999278,RoomPicks
1399967467597238e3,Tranquility in Corona Heights,7921903,Fu Han
1400228420686635800,Victorian Haven In-Law,405441167,Aristos
1400297540320027600,2 Stylish Units with Pool & Free Breakfast in SF,681534187,Aishat
1400297540425576700,"2 Units with Pool & Fireplace, Free Breakfast SF",681534187,Aishat
1400528586851526700,"Premium Room, Steps from Union Square Attractions",681534187,Aishat
1400528748249257500,Luxurious Room for Your Perfect SF Getaway,681534187,Aishat
1400528748331571e3,Beautiful Room in the Heart of San Francisco,681534187,Aishat
1400528749800696e3,Modern Executive Room in Renovated Boutique Hotel,681534187,Aishat
1400528752436817200,Historic Unit in Prime San Francisco Location,681534187,Aishat
1400529553211517200,Nob Hill Hotel Room by Union Square & Attractions,681534187,Aishat
1400529553407903700,Executive Room with Comfort & Style in Nob Hill,681534187,Aishat
1400529553430045e3,2 Boutique Room Near San Francisco’s Iconic Spots,681534187,Aishat
1400529553613128400,"2 Cozy Room Near Union Square, San Francisco",681534187,Aishat
1400529555152742100,Elegant Stay Near Grace Cathedral & Wharf SF,681534187,Aishat
1400529555308290300,"Vintage-Inspired Room w/ A Modern Touch, Nob Hill",681534187,Aishat
1400626570370707700,Lovely Retreat w/Panoramic Hills & Cityscape Views,690338037,Jingwen
1401258832150589200,Stylish Unit Near Embarcadero & Alcatraz,681534187,Aishat
1401258834016409300,Classic SF Room Near Powell BART & Museums,681534187,Aishat
1401258834856701e3,Stylish Room Near Ferry Building & Embarcadero,681534187,Aishat
1401258835303318500,Bay View Suite by Oracle Park & Union Square,681534187,Aishat
1401258843030266e3,Historic SF Unit Near Union Square & Embarcadero,681534187,Aishat
1401258843516849700,Historic Room Near Ghirardelli & Lombard St,681534187,Aishat
1401468799393115100,Design 2BR | Walk/Transit Score 100,25028139,Tom
1401590291489905700,Relaxing Stay! Inviting Unit Near Alcatraz Island,673608015,Ilya
1401590352732686e3,Relaxing Stay! Inviting Unit Near Alcatraz Ferry,673608015,Ilya
1401676505518355500,Stylish Retreat with Heated Rooftop Pool in SF,681534187,Aishat
1401676506154594600,Modern Comfort Room & Rooftop Pool in Downtown SF,681534187,Aishat
1401676506869393200,"Chic Stay w/ Heated Pool, Steps from Union Square",681534187,Aishat
1401676509314173e3,"Relax by Heated Rooftop Pool, Walk to Union Square",681534187,Aishat
1401676509615997200,Heated Rooftop Pool & Modern Amenities in SF,681534187,Aishat
1401676510001770200,Sunny Getaway with Rooftop Pool in San Francisco,681534187,Aishat
1401676510710888200,Downtown SF Stay with Heated Pool & Great Views,681534187,Aishat
1401676511103019500,Downtown SF Stay with Heated Pool & Great Views,681534187,Aishat
1401676519680769300,2 Modern Units with Heated Pool Near San Francisco,681534187,Aishat
1401676519995826200,2 Cozy Units with Heated Pools & City Views in SF,681534187,Aishat
1401676525089143e3,"2 Relaxing Units with Pools, Walk to SF Attraction",681534187,Aishat
1401698398387206400,"Boutique Stay Near Moscone, Pool at SoMa House",681534187,Aishat
1401698400564484900,"Stylish Room, Free Breakfast, Near Civic Ctr",681534187,Aishat
1401698405135018500,"Victorian Charm, Rooftop Pool, Union Sq",681534187,Aishat
1401698405653809400,"Free Breakfast, Rooftop Pool, Walk to Shops",681534187,Aishat
1401698409226577700,Elegant SoMa Room w Pool Access Near Theaters,681534187,Aishat
1401698414515388200,"Relaxing Unit Free Breakfast, Near AT&T, SoMa Pool",681534187,Aishat
1401698415858666200,"Stylish Unit w Free Breakfast Near AT&T, SoMa Pool",681534187,Aishat
1401698416200204e3,"Rooftop Pool Access, Relaxing Room, Free Breakfast",681534187,Aishat
1402337614863868200,Glen Park Retreat,44360783,Kelly
1402611520111660500,GGHWarmbnb #3,490194796,William
1402915968439949e3,SOMA 2 bedroom 2 bath Tehama ST,303118342,Jesse
1402997839718004500,Cozy Retreat – Perfect for Your San Francisco Stay,685025353,Aishat
1403006429764225e3,Spacious Room Near Union Square – 5 Min Walk,685025353,Aishat
1403006524039674400,Modern Hotel Room Close to SF’s Cultural Gems,685025353,Aishat
1403006549492742400,2 Contemporary Hotel Rooms with City Views,685025353,Aishat
1403025580978179300,50% Discount Private Room in SF,225081901,Angela
1404590071926622700,Charming Laurel Heights 1BR Apt,8934786,James
1405130297680329200,Newly remodeled room V with view,429013475,Sam
1405169968748308e3,Mission Bay 1BD Retreat,2343138,Alikiah Barclay
1405276306049854e3,2 Queen Beds w/ Courtyard View near Wharf,399559018,Aiden
1405862838883537e3,Market St Rooms with Shared Bathrooms,351395739,Tony
1406154616111103700,Cozy Queen Studio near Kaiser,78910325,Li
1406752819870349800,Stunning Modern 2BR/1BA home in Glen Park,450765852,Ariel
1406774394701329400,Private-Entry Studio near Kaiser,78910325,Li
1.4073713936902559e+18,Mission Bay Studio w/ Office by Anyplace - 11693,415840703,Anyplace
1408073747955614200,Victorian Retreat in rare Noe Valley location,283473,Janice
1408424976810441200,Room 5min walkto City College SF,588683840,Miki
1409020323466544400,3Bdrm Presidential Apt at SF Canterbury Hotel,89534299,Janice
1409387382493078300,Casa Claytonia,1125797,Siobhann
1409491286221226800,Entire 1br/1bath condo in SF SOMA,1928915,Vita
1409523867986764300,Great Room in Ideal Location,4026717,John
1409575341503594200,Marriott Club Pulse Condo,426756132,Christopher
1409622334641577200,"A2 | Private Room Near UCSF, Tech Hubs, & Park",664154386,Fulati
1409645921869353e3,Superbowl Home Ritz Residence,79350825,Adrian
1409898344650408400,Blue Mood Room,1125797,Siobhann
1410037873830023700,Pink Patterns Room,1125797,Siobhann
1410210639947037200,Marriott Vacation Club SF |  Two Hotel Rooms,442029804,Live Suite
1410210959589265400,Marriott Vacation Club SF |  Two Hotel Rooms,442029804,Live Suite
1410211278241144300,Marriott Vacation Club SF |  Two Hotel Rooms,442029804,Live Suite
1410211599507153400,Marriott Vacation Club SF |  Two Hotel Rooms,442029804,Live Suite
141021191728148e4,Marriott Vacation Club SF |  Two Hotel Rooms,442029804,Live Suite
1410212224010889200,Marriott Vacation Club SF |  Three Hotel Rooms,442029804,Live Suite
1410212567156710700,Marriott Vacation Club SF |  Three Hotel Rooms,442029804,Live Suite
1410212879016098600,Marriott Vacation Club SF |  Three Hotel Rooms,442029804,Live Suite
1410213209275216600,Marriott Vacation Club SF |  Three Hotel Rooms,442029804,Live Suite
1410213539542790400,Marriott Vacation Club SF |  Three Hotel Rooms,442029804,Live Suite
1410213889119022600,Marriott Vacation Club SF | Four Hotel Rooms,442029804,Live Suite
1410214241919697700,Marriott Vacation Club SF | Four Hotel Rooms,442029804,Live Suite
1410214593175505700,Marriott Vacation Club SF | Four Hotel Rooms,442029804,Live Suite
1410214994054853e3,Marriott Vacation Club SF | Four Hotel Rooms,442029804,Live Suite
1410216145887389700,Marriott Vacation Club SF | Four Hotel Rooms,442029804,Live Suite
1410216969429748500,Marriott Vacation Club SF |  Five Hotel Rooms,442029804,Live Suite
1410217310064013e3,Marriott Vacation Club SF |  Five Hotel Rooms,442029804,Live Suite
1410217351893270300,Marriott Vacation Club SF |  Five Hotel Rooms,442029804,Live Suite
1410217669450017e3,Marriott Vacation Club SF |  Five Hotel Rooms,442029804,Live Suite
1410611404812271e3,A Spacious Gem at Nob Hill in the Heart of SF,29591034,Brian
1411086684039418e3,Spacious & Cozy Boho Vibes,89685111,Natasja
1411662512994392300,Bright Room near Golden Gate Park,588683840,Miki
1411667962437867e3,Amazing City Views & Free Parking w/KingBed,693155804,Dionne
1411962179638063e3,Master Bed+Bath Mission Terrace,48729832,Richard
1411979980271556400,Beautiful Room in Perfect Location,4026717,John
1412438755438835500,Cozy 2 BD in the Mission,5690420,Ashley
1412470592526126e3,At Mine - Geary Double Suite in San Francisco,693377971,Niccolo'
1412525448669004300,At Mine - Golden State Park Suite,693377971,Niccolo'
1412554958454180600,The Donatello-Studio,510746254,Jackson
1412996080890016800,Redwood Suite | Private Bath| W/D| Wkly Clean!,2146719,Nikki
1413091817508165e3,"Modern, Chic, Views, Snacks.",120248703,Lena
1.4131143764122399e+18,Peaceful home in Telegraph Hill,23623611,Andrea
1413217387888891100,"New Ground Floor 2 Bed, 2-Bath Apt, Inner Sunset",988375,Jennifer
1413231636435324200,Cottage getaway in heart of SF!,123081611,Katie
141340180912562e4,Comfortable Room Great Location,4026717,John
1414060987551261e3,Chateau Esme,688522892,Ksenia
1414159145074700300,Buena Vista Park Condo with View,58637530,Royce
1414752772421418200,Private Studio Perfect Location,3772252,Timothy Jay
1415310540631400700,Lux & Serene Marina 2BR +Garden,46671662,Kathryn
1415340595712585700,2 Bedrooms Unit Golden Gate Park,457392547,Zhihui
1415348247957509600,San Francisco Suites Studio V on Nob Hill,579634175,Cynthia
1415350383336227800,2842 - Cozy 2Br Unit Golden Gate Park,457392547,Zhihui
1415351018665579800,Market St. Rooms w. Shared Bath,351395739,Tony
1415356980499124200,Market St Rooms w/ Shared Bath,351395739,Tony
1415384601282028500,The Tree House,39129470,Bradley
1415902497888436500,"Matisse Casa Castro |Private Bath, Wkly Clean, W/D",2146719,Nikki
1415981385449876200,House of Anzen 安全,300639840,Mirela
1416100687791462400,Hidden Peaceful Victorian Studio Nest,23195770,Celia
1416208886986493200,Bright Modern 2BR Apt in SF,694323377,Rui
1416611422210477300,Villa Fontaine,19476144,Robert
1416661501978562800,LUX Modern Bedroom near SFO&BART&Dwntwn SF,73133543,Stephannie
1416700479491888600,Muir Casa Castro | Private Bath |W/D |Weekly Clean,2146719,Nikki
1416738270353411300,"Private room S, shared bathroom",429013475,Sam
1416815048928904200,At Mine - Golden Suite In San Francisco,693377971,Niccolo'
1416905461700593e3,"Glen Park Glory, House w Garage, Deck, Views!",988375,Jennifer
1416953713053901e3,Spacious 2BR in Alamo Square,7757149,Cassidy
1.4173720425947679e+18,1 Bedroom 1 Bath in North Beach,445697747,Tim
1417633711995126800,Market St Rooms w| Shared Baths,351395739,Tony
1417660666908180700,Rooms with Shared Bath Market St,351395739,Tony
1418176939809276700,Modern SF 2Bed 1Ba Yard+Steps to Golden Gate Park,35334906,Sonam
1419125184909660700,1 BR @ The Club Wyndham Canterbury,104401000,Maxx
1419256010620662300,Bright charming 2-Bedroom Unit,508792882,Donna
1419434976800529e3,Well furnished central apartment,15696879,Glenda
1419630278318164200,Private Suite w/Ocean View&Patio,8803885,Eugene
1419637242764246800,Private 6-Bed ensuite room,584693452,Craig
1419677964523125800,"Market St Rooms, Private Bathroom",351395739,Tony
1419913074102411500,Beautiful room in Central SF,531251711,Joyce
1419983355400276700,Modern Comfort | 1BR with Living Near SFSU,523997837,Daniel
1420241769221160400,"Blueground | Civic Center, pool, nr Civic Center",107434423,
